AMBTEMP,COUGM3,NO2UGM3,O3UGM3,PM25,RAINFALL,SO2UGM3,UV_INDEX,test_clasiffier
14.7,-0.5,32.5,27.4,10.35,0,3.7,0,3
14.6,-0.8,14.3,27.4,9.3,0,-2.5,0,1
14.3,-0.8,12,27.4,12.44,0,-1.2,0,2
14.1,-0.8,4.2,27.4,8.84,0,-3.2,0,3
13.3,-0.8,13.2,27.4,6.03,0,-2.5,0,1
13.4,-0.8,22.8,27.4,8.7,0,9.9,0,2
13.6,-0.8,26.2,27.4,9.4,0,5.8,0,3
13.5,-0.6,30.9,27.4,9.95,0,-0.1,0.048825818,1
14.7,-0.3,40.7,27.4,10.58,0,4.3,0.395954452,2
15.8,-0.6,32.8,27.4,11.65,0,0.7,1.662271305,3
16.2,-0.8,18.6,27.4,9,0,-1.7,2.512635615,1
17.3,-0.8,14.2,27.4,8.38,0,-1.8,6.075791943,2
19.5,-0.8,7.9,27.4,8.04,0,-4,10.08753491,3
19.4,-0.8,10.8,27.4,7.6,0,-3.7,4.635061036,1
19.4,-0.8,4.6,27.4,8.26,0,-3.9,7.536199359,2
20.1,-0.8,2.7,27.4,8.27,0,-3.9,5.810620279,3
20,-0.8,4.7,27.4,7.89,0,-3.9,3.329779126,1
20.4,-0.8,8.5,27.4,8.03,0,-3.8,1.464306096,2
18.9,-0.7,14.7,27.4,9.73,0,-3.7,0.170973907,3
17,-0.4,22.4,27.4,10.43,0,-3,0,1
16,-0.6,26,27.4,9.48,0,-3.9,0,2
15.3,-0.7,30.9,27.4,8.59,0,-3.9,0,3
14.6,-0.4,44.5,27.4,10.41,0,-1.5,0,1
15.1,-0.7,31.7,27.4,13.58,0,-1.1,0,2
15,-0.8,17.8,27.4,10.76,0,-4.2,0,3
14.5,-0.8,0.3,27.4,8.18,0,-4.7,0,1
13.4,-0.8,-2,27.4,6.58,0,-0.9,0,2
13.1,-0.8,-2.8,27.4,5.77,0,-3,0,3
13.4,-0.8,7.6,27.4,6.78,0,6.9,0,1
13.3,-0.8,2.9,27.4,5.73,0,2.7,0,2
13,-0.8,-1,27.4,5.13,0,-3.9,0,3
13,-0.7,23.5,27.4,5.87,0,-1.3,0.065616464,1
14.1,-0.5,37.7,27.4,9.47,0,11.2,0.718875792,2
16.5,-0.6,28.1,27.4,11.17,0,5.5,1.947216373,3
17.3,-0.7,9.5,27,11.92,0,-4.1,4.584003204,1
18.6,-0.7,8.8,72.5,11.18,0,-4.1,7.071083009,2
19.9,-0.8,8.9,80.1,10.88,0,-4,10.3548867,3
20.8,-0.7,7.7,83,10.48,0,-4,10.34513962,1
21.2,-0.7,9.8,79.8,10.68,0,-3.8,7.621964599,2
21.3,-0.8,7.9,81.2,11.26,0,-3.9,5.425555047,3
21.7,-0.8,7.9,78.4,12.25,0,-3.7,3.129434653,1
20.8,-0.7,11.7,71.8,11.95,0,-3.7,1.27897612,2
19.7,-0.7,16.1,63.7,10.93,0,-3.7,0.155879683,3
17.8,-0.7,32,43.7,12.04,0,-3.4,0,1
16.4,-0.6,46.8,24.4,14.6,0,-2.8,0,2
15.6,-0.6,39.3,26,12.84,0,-3,0,3
15.3,-0.8,33.6,29.9,13.38,0,-3.4,0,1
14.4,-0.8,45.7,10.7,14.48,0,2.2,0,2
13.6,-0.4,33.1,18.7,14.11,0,7.5,0,3
12.2,-0.2,15.1,32.5,11.69,0,-2.4,0,1
11.4,-0.2,13.8,29.9,12.79,0,-3.1,0,2
10.6,-0.2,11.7,26.7,13.79,0,-1.1,0,3
10.5,-0.2,28.5,18.4,13.99,0,5.6,0,1
10.5,-0.2,31.4,12.7,13.87,0,3.7,0,2
10.3,-0.2,22.8,17.5,13.92,0,-0.6,0,3
10.8,0,26.3,13.6,14.79,0,-1.1,0.021115816,1
11.6,0.5,35.1,9.7,16.19,0,-0.2,0.240060273,2
12.1,0.7,40,13.6,19.66,0,-0.6,0.586496147,3
12.6,0.4,36.5,24,17.83,0.2,1.3,3.827629129,1
16.4,0.2,34.7,56.3,17.36,0.2,3,5.773805982,2
18.4,-0.1,10.7,81,14.26,0,-3.5,7.943823911,3
18.9,-0.1,11.6,79.4,14.51,0,-3.8,3.50060502,1
18.2,0,16.7,73.9,14.34,0,-3.8,2.563310445,2
17.9,0,19.1,77.3,11.29,0,-3.5,2.778218509,3
18.4,0,16.1,73.4,14.34,0,-3.7,2.94056611,1
17.7,0,18.7,69.2,17.02,0,-3.7,1.125783932,2
17.5,0.2,27.4,61.3,18.15,0,-3.7,0.235379187,3
16.1,0.7,56.2,26.3,18.98,0,-2.9,0.00013695,1
14.3,1.2,64.7,7.7,22.06,0,0.2,0,2
12.9,0.9,58.3,7.2,22.78,0,-1.1,0,3
11.9,0.8,54.3,6.8,27.43,0,3.7,0,1
10.9,0.6,49.9,6.8,29.78,0,16.1,0,2
10.1,0.6,47,6.6,28.01,0,9.4,0,3
9.6,0.2,39.6,7,24.32,0,6.4,0,1
8.5,0.3,41.5,6.7,27.2,0,6.1,0,2
7.9,0.1,35.4,8.2,27.5,0,3.9,0,3
7.2,0.1,30.4,8,27.55,0,0.5,0,1
6.8,0.1,28.8,7.2,27.13,0,-0.8,0,2
7.1,0.1,26.5,6.2,26.55,0,-1.4,0,3
7.7,0.3,31.3,6.8,28.49,0,6.6,0.033026246,1
8.8,0.8,35.5,9.3,30.39,0,9.4,0.484532311,2
10.7,0.5,38.7,18.7,27.35,0,3.4,1.232689403,3
12.3,0.8,58.9,17,30.45,0,9.8,1.865624475,1
13.2,0.7,66.8,12.6,32.86,0,20,1.458325322,2
14.7,0.4,51.5,31.3,28.53,0,1.5,2.220287251,3
14.6,0,22.3,57.2,19.59,0,-2.9,1.99249752,1
14.4,0.1,22.1,57.9,13.47,0,-3.3,2.039000153,2
14.7,0,16.2,66.8,14.08,0,-3.4,2.095065995,3
16.6,0,13,78.9,17.53,0,-3.2,2.368293278,1
17.7,0,18.8,77.9,20.17,0,-1.3,1.189428168,2
17.3,0.2,35.1,61.4,19.67,0,-0.9,0.239401846,3
16.7,0.3,39.8,52,17.69,0,-3.4,5.34066E-05,1
15.5,1,71.9,13.9,20.77,0,-1,0,2
15.2,0.9,69.1,11.8,22.06,0,-1.4,0,3
15.1,0.7,63.7,9.5,21.73,0,-2.1,0,1
14.2,0.1,27.6,52.1,20.04,0,-3.6,0,2
12.5,0,18.3,44.8,17.96,0,-3.6,0,3
11.7,0.1,27.3,26.4,19.4,0,-3.6,0,1
11.2,0.1,30.7,18.2,20.51,0,-3.2,0,2
10.5,0.2,30.4,15.7,22.1,0,-3.3,0,3
10.1,0.1,29.4,12.6,23.21,0,-3.2,0,1
10.5,0.1,33,8.1,22.13,0,-3.2,0,2
10.4,0.4,32.9,6.2,23.22,0,-1.8,0,3
10.1,0.5,32.4,6.9,25.18,0,0.5,0.041443122,1
11.7,0.4,32.4,15.4,28.6,0,14.8,0.704991608,2
14.3,0.3,32.8,33.8,26.94,0,8.3,2.219338903,3
16.3,0.4,47.3,42.4,26.66,0,10.1,2.718801022,1
16.9,0,24,70.6,20.93,0,1.4,3.108339818,2
17.6,-0.2,8.7,86.8,19.6,0,-3.6,4.333204395,3
17.8,-0.2,6.7,85.6,19.8,0,-3.8,2.94640383,1
17.8,-0.1,7.7,84.1,18.58,0,-4,2.06988365,2
17.3,-0.1,11.9,78.6,19.44,0,-3.8,1.251744488,3
16.8,0,18.8,69.7,20.96,0,-2,1.438129625,1
16.4,0,20.2,68,22.19,0,-1.8,0.48154345,2
15.4,0.1,28.7,55.7,25.58,0,-3,0.021727321,3
13.1,0.3,45.5,29.5,34.56,0.2,-2.9,0,1
12.1,0.2,35.3,44.4,26.88,0.4,-3.5,0,2
12.2,0.4,45.9,20.8,31.43,0,-2.7,0,3
12.4,0.5,50.1,11.4,35.7,0,-1.6,0,1
12.1,0.5,43.5,10.1,30.07,0.6,-2.8,0,2
11.6,0.1,33.1,21.3,29.24,0.2,-1.9,0,3
11.7,0.2,32.9,17.1,29.17,0,-2.2,0,1
11.7,0.2,34.2,11.8,29.57,0,-3.2,0,2
11.6,0.3,36.5,8.5,31.46,0.2,-3.2,0,3
11.6,0.3,36.6,7,31.49,0,-3,0,1
11.6,0.2,28.8,9.3,28.54,0.4,-2.7,0,2
11.5,0.2,31.2,7.5,30.1,0,-2.7,0,3
11.5,0.3,28.2,7.2,29.71,0.4,-2.3,0.013900587,1
12.1,0.2,24.8,21.4,25.8,0,-2.9,0.538380255,2
13.4,0,16.7,43.8,19.2,0,-3.5,1.526282902,3
15.6,-0.1,10.8,60.8,15.46,0,-1.1,5.072736706,1
15.8,-0.3,4.5,66.7,10.65,0,-2.3,5.064846265,2
16.2,-0.3,4.6,65.6,9.23,0,-4,4.403566033,3
16.7,-0.3,5.3,65.1,8.58,0,-4,5.193401999,1
17.2,-0.3,6.1,70.6,7.94,0,-4.1,6.720093843,2
19,-0.3,22,66.5,7.58,0,-2.9,6.448455024,3
20.2,-0.4,2.9,81.8,7,0,-4,4.448157473,1
20,-0.3,4.5,79.2,6.76,0,-4,1.227467002,2
19,-0.3,9.7,68.7,8.92,0,-3.9,0.103266575,3
17.6,-0.2,14.3,55.9,10.3,0,-4,0,1
16.2,0.2,38.2,25.7,11.6,0,-3,0,2
15,0.6,47.9,7.8,14.28,0,-1.3,0,3
14.2,0.2,40.6,11.4,13.95,0,5.2,0,1
13.7,0.1,37.4,9.1,13.15,0,15.2,0,2
13.1,0,32.4,10.3,13.54,0,1.2,0,3
13.3,0,32.7,7.6,14.39,0,3.4,0,1
13,0,30.6,7.2,16.35,0,1.8,0,2
12.7,0,26.8,8.3,16.1,0,-0.7,0,3
12.3,-0.1,24,7.6,15.03,0,-1.8,0,1
11.4,-0.1,21.9,7.7,15.13,0,-2,0,2
10.6,0,21.7,6.6,17.04,0,0.3,0,3
10.3,0.6,22.4,6.8,18.27,0,0.7,0.093279927,1
12.6,0.6,27.6,13.8,17.37,0,0.8,0.764068818,2
15.1,0,20.1,36.7,13.32,0,-1.9,2.428503853,3
17.7,-0.2,14.1,64.8,10.46,0,-2.4,6.337201114,1
19.5,-0.3,11.8,85.5,9.36,0,-3.8,8.994792096,2
20.9,-0.3,14.3,90.4,10.48,0,-3.4,10.7155642,3
21.9,-0.3,20.4,93.9,12.21,0,-2.9,10.67221218,1
22.6,-0.2,35.7,83.5,11.29,0,-1.8,8.512473106,2
22.3,-0.2,33.7,83.5,11.26,0,-1.7,5.347320134,3
22.2,-0.3,16.3,90.4,8.88,0,-3.4,3.548531319,1
21.8,-0.3,15.7,87.9,8.81,0,-3.6,1.532725261,2
20.6,-0.1,19.3,77.9,10.5,0,-3.4,0.236490043,3
18.2,-0.1,23,67.3,12.49,0,-3.5,6.59953E-05,1
16.3,0.3,54.3,28.6,17.45,0,-2.5,0,2
14.5,0.2,56.9,20.1,17.02,0,-2.4,0,3
14.4,0.2,55.5,17.9,17.24,0,-2.5,0,1
14.7,0.1,44.4,35.6,17.41,0,-0.7,0,2
14.1,-0.2,45,41.3,15.55,0,-0.9,0,3
13.9,-0.2,19.6,50.7,14.68,0,-2.5,0,1
13.7,-0.3,7.1,56.9,15.28,0,-2.5,0,2
13.3,-0.3,3.3,56.1,15.16,0,-2.6,0,3
12.9,-0.3,2.9,54.5,14.73,0,-2.7,0,1
12.6,-0.4,5.5,49.9,14.09,0,-3.5,0,2
12.5,-0.3,7.2,46.7,14.31,0,-3.8,0,3
11.7,0.3,32.7,13.2,17.36,0,-1.9,0.094515526,1
13.1,0.4,38.2,20,19.02,0,-1.8,0.765706493,2
15.8,0,26.8,48.7,14.8,0,-3,2.471169986,3
17.7,-0.3,10.3,79.9,9.56,0,-3.5,6.214943923,1
19.8,-0.4,17.8,78.9,9.07,0,-3.1,10.09643702,2
21.3,-0.3,25.3,73.5,8.36,0,-2.4,10.89051575,3
21.7,-0.4,21.2,72.2,7.56,0,-2.8,9.315215915,1
21.3,-0.3,36.3,58.8,7.68,0,-0.8,5.173773175,2
22.1,-0.4,36.6,58.6,6.74,0,-0.7,7.946940566,3
21.6,-0.4,12.8,75.4,6.8,0,-3.2,3.101751354,1
19.9,-0.3,16.9,68,7.25,0,-3.5,1.124443046,2
19.2,-0.3,13.8,70.4,6.98,0,-3.6,0.197323949,3
17.2,-0.2,20.7,60.3,8.34,0,-3.5,0.000107958,1
16.5,0.2,44,32.2,13.1,0,-2.6,0,2
16.1,-0.1,33.6,45.6,9.61,0,-1.7,0,3
14.5,0.1,61.2,12.2,9.51,0,0,0,1
13.4,-0.1,43.9,16.6,9.8,0,-2.5,0,2
12.5,-0.3,35.6,19.4,10.03,0,-2.6,0,3
11.4,-0.2,28.3,19.7,11.3,0,-3,0,1
10.5,-0.3,23.9,16.9,10.93,0,-3.6,0,2
9.9,-0.3,18.6,17.5,12.55,0,-3.6,0,3
9.1,-0.3,18.3,14.8,12.22,0,-3.8,0,1
8.5,-0.3,17.6,10.8,12.73,0,-3.6,0,2
7.9,-0.2,18.9,7.3,12.79,0,-3.1,0,3
7.7,0.1,25.2,9.2,15.61,0,-1.6,0.078081941,1
9.5,0.2,30.1,14.8,19.71,0,-1.3,0.75015259,2
12.5,0.2,32,27,17.47,0,-1.1,2.46175288,3
16.1,-0.1,29.4,55.3,14.35,0,1.3,6.59827039,1
19.3,-0.4,22.6,73.1,8.56,0,0.9,9.225251392,2
20.3,-0.5,12.6,79.5,6.62,0,-3.3,5.878539712,3
21.6,-0.5,31.3,68.5,6.84,0,-1.5,8.47119707,1
22.9,-0.4,20.2,66.5,5.93,0,-2.5,8.040117876,2
23.2,-0.4,36.9,56,5.9,0,-0.2,5.697186618,3
23.1,-0.4,10.4,76.9,6.01,0,-3.4,4.174975967,1
22.7,-0.3,16.6,67.7,5.99,0,-3.5,1.400247959,2
21.9,-0.3,11.9,70.8,6.17,0,-3.7,0.270665293,3
19.7,-0.2,23.7,56.5,8.09,0,-3.4,0.00010605,1
18.3,0.1,42.3,31,10.58,0,-2.2,0,2
16.6,0.3,68,15.3,13.09,0,3.2,0,3
15.1,0.1,45.4,13,11.75,0,-2.1,0,1
13.9,0.1,47.6,11.5,12.16,0,-1.1,0,2
12.6,0.1,37.2,10.9,12.94,0,1,0,3
11.7,-0.1,29.9,11.9,13.72,0,-1.2,0,1
10.9,-0.2,30.5,8.4,13.22,0,-0.7,0,2
10.2,-0.2,27.8,8.3,14.08,0,-1.2,0,3
9.5,-0.2,22.7,8.6,13.44,0,-2.8,0,1
9.1,-0.2,21.2,7.1,13.79,0,-2.7,0,2
8.4,-0.2,20.5,6.4,14.26,0,-1.9,0,3
8.4,0.3,22.2,7.4,17.46,0,0.4,0.087818723,1
11,0.6,32.1,11.5,19.84,0,6.1,0.76003624,2
14,0.1,34,32.4,23.52,0,11.9,2.496919203,3
17.4,0,37.5,61.5,19.56,0,6.4,6.541058213,1
20.5,-0.4,20,73,11.07,0,2.1,9.358281834,2
21.9,-0.4,18.9,71.6,9.67,0,-2.6,9.864297322,3
22.3,-0.4,25.3,66.9,7.93,0,-0.6,8.138557259,1
23,-0.4,39.8,57.6,7.69,0,0.3,7.657956435,2
22.7,-0.4,55.9,52.7,7.25,0,2,6.058684291,3
21.9,-0.3,13.8,73,8.1,0,-3.2,2.947999924,1
20.7,-0.3,18,67.6,8.04,0,-3.5,1.143450828,2
20.2,-0.2,21.4,59.8,8.51,0,-3.4,0.195159457,3
19,-0.1,30.5,46.8,9.61,0,-3.5,0,1
18,0,36.8,37.3,12.38,0,-3.1,0,2
16.8,0.2,63,18.8,12.25,0,2.1,0,3
15.6,0.3,74,11.4,13.61,0,2.8,0,1
14.5,0.3,73.7,9.6,14.17,0,3.3,0,2
13.1,0.1,38.8,12.8,15.85,0,4.1,0,3
12.2,-0.1,32.3,13.4,17.35,0,2.1,0,1
11.4,-0.1,32.7,8,17.65,0,0.9,0,2
10.7,-0.3,22,13.4,15.83,0,-2.2,0,3
10.2,-0.2,23.3,10.1,17.07,0,-1.6,0,1
9.5,-0.2,23.7,8.5,18.41,0,-0.6,0,2
9.1,-0.2,22.8,7.3,22.08,0,-1.5,0,3
9.1,0.4,26.1,7.7,24.66,0,0.9,0.103310826,1
11.2,0.4,27,19.3,31.53,0,0.6,0.794669642,2
14.4,0.2,32.5,34.4,34.66,0,-1.5,2.52920882,3
17.8,-0.1,28.1,60,23.94,0,-2.7,6.642657359,1
20.5,-0.4,10.5,80.2,9.37,0,-3.1,10.27608835,2
22.1,-0.4,16.4,77.9,8.75,0,-2.8,10.46408484,3
22.4,-0.4,13.4,80.3,8.32,0,-3,5.596323339,1
21.6,-0.3,37.8,52,10.07,0,-1,1.11248455,2
19.2,-0.4,24.1,53.1,10.83,0,-1.5,0.887563516,3
17.1,-0.4,7.6,65.2,11.59,0,-3.4,0.498031968,1
16.3,-0.5,5.7,61.1,12.14,0,-3.6,0.240233845,2
15.8,-0.2,22.1,39.7,13.66,0,-3.5,0.022772183,3
15,-0.3,14.9,43.4,13.16,0,-3.7,0,1
14.7,-0.4,10.6,45.8,12.24,0,-3.7,0,2
14.6,-0.3,23.7,34,13.15,0,-3.2,0,3
14.2,-0.3,11.1,40.2,13.95,0,-3.6,0,1
14.4,-0.1,50.4,19.2,15.7,0,-0.9,0,2
14.4,-0.2,43.6,26.7,11.65,0,-1.6,0,3
14,-0.3,25.2,27,9.68,0,-3.5,0,1
13.8,-0.4,19,29.8,9.85,0,-3.4,0,2
13.6,-0.4,13.7,38.3,11,0,-2,0,3
13.1,-0.4,15.2,30.3,12.1,0,-3.3,0,1
12.1,-0.4,15,25.2,11.28,0,-3.4,0,2
12.2,-0.4,22.6,15.9,11.8,0,-2.8,0,3
12.3,-0.2,27.1,9.9,12.35,0,-2.7,0.041929122,1
13.1,-0.2,24.6,15.9,14.5,0,0.2,0.518254749,2
15.1,-0.1,25.2,26.5,15.55,0,6.8,2.269478904,3
16.6,-0.2,24.5,49.9,13.35,0,2.5,4.873376059,1
18.3,-0.4,36.2,71.4,9.48,0,-1.8,5.121258488,2
18.6,-0.4,46.8,70.1,8.42,0,-0.3,3.829127565,3
19.7,-0.5,24,81,7.63,0,-2.4,7.827254902,1
19.8,-0.5,18.4,82,6.98,0,-2.9,3.076499962,2
18.4,-0.5,6.4,84.2,7.81,0,-3.6,1.412559319,3
15.3,-0.4,18.5,61,8.57,2.6,-3.4,0.367795834,1
14.1,-0.5,7.8,66.2,7.95,1.4,-3.9,0.265110628,2
13.7,-0.5,5.6,66.6,6.95,0.4,-4.1,0.013422599,3
13.3,-0.3,21.9,37.9,7,0,-4,0,1
13.2,0.1,39.4,10.6,7.75,0.2,-3.1,0,2
12.9,-0.2,27,29.2,3.84,0,-3.4,0,3
12.5,-0.3,10.4,38.6,2.31,0,-4.1,0,1
12.3,-0.4,9.9,33.9,2.62,0.6,-4.2,0,2
12.3,-0.1,41.4,11.9,4.8,0.4,-2.9,0,3
12.2,-0.1,32.6,10.4,7.72,0.4,-1.2,0,1
11.9,-0.3,25.3,18.3,8.34,0.2,3,0,2
12,-0.3,24.6,15.5,7.15,0.2,0.3,0,3
11.7,-0.5,9,28.2,5.32,0,-3.2,0,1
11.5,-0.5,3.9,31.7,5.21,0,-3.8,0,2
11.5,-0.4,15.3,12.3,6.79,0,-0.5,0,3
11.6,-0.4,17.6,11.4,8.06,0,-1.3,0.033438621,1
12.3,-0.4,14.4,22.3,8.45,0,-2.5,0.547982376,2
14.7,-0.4,12.3,41.6,8.96,0,-1.6,2.638079652,3
15.6,-0.4,12,58.1,9.91,0,1.2,5.074902724,1
17.7,-0.5,7.2,84.8,11.01,0,-0.7,7.540442512,2
19.6,-0.5,11.2,105.8,12.14,0,-2.3,12.55977951,3
21.3,-0.5,12.3,102.4,9.48,0,-3,13.18563745,1
21.9,-0.6,17.4,85.6,8.63,0,-3.3,6.26516289,2
20.4,-0.5,23.2,70.5,8.39,0,-2.8,0.747828641,3
15.7,-0.3,18,58.8,8.85,1.6,-3.8,0.192173648,1
13.2,-0.3,22.5,52,8.33,3.8,-3.9,0.072403677,2
12.5,-0.4,12.9,59.9,6.93,1.2,-4.2,0.003307774,3
12.7,0.1,42.1,20.8,7.18,0,-3.8,0,1
12.6,0.2,48.2,13.9,8.62,0,-3.3,0,2
12.7,0.4,66.9,7.7,8.51,1,-1.5,0,3
12.7,0.5,83.2,7.4,10.22,1.2,0.8,0,1
12.4,0.1,46.1,12.3,9.07,2.8,-3.4,0,2
12.4,0,51.4,10.1,8.83,2,-3.5,0,3
12.3,-0.1,35.1,17.6,9.68,0.2,-3.3,0,1
12.1,-0.3,22.4,24.3,9.57,0,-3.9,0,2
12,-0.4,12.8,33.5,8.76,0.2,-2.5,0,3
12.1,-0.4,20.4,37,7.25,0,-3.2,0,1
12.2,-0.4,34.4,21.8,7.45,0,-2.4,0,2
12.2,-0.3,25.6,10.8,9.92,0,-2.9,0,3
12.5,0.1,30.5,8.2,11.32,0,-1.2,0.081767376,1
13.4,0.5,36.7,10.3,11.52,0,0,0.51635462,2
14.5,0.1,30.8,31.9,10.47,0,0.8,2.191734951,3
16.8,-0.3,19,55.7,6.44,0,-1.7,6.320197986,1
17.9,-0.3,23.7,61.2,5.93,0,-0.5,5.372946517,2
18.3,-0.3,31.3,59.1,5.77,0,-2.2,4.506279088,3
18.8,-0.4,31.2,60.5,5.32,0,-1.6,4.239276722,1
17.5,-0.2,63.8,32.7,5.52,0.4,4.7,4.721582361,2
18.2,-0.4,39.4,47.9,4.84,8,-0.2,3.580544747,3
13.9,-0.3,20.9,45.6,7.4,0.6,-3.1,0.702862974,1
14.5,-0.3,11.7,54.3,4.79,0,-4.2,0.725373846,2
14.6,-0.3,13.1,50,5.84,0,-4.1,0.108926528,3
14.3,0,32.5,33.5,5.3,0.8,-3.8,0,1
13.4,0.2,32.3,16.2,6.38,0,-3,0,2
13.3,0.2,29.9,10.3,9.19,0,-3,0,3
13.6,0.4,31.7,7.5,9.07,0,-2.7,0,1
13.7,0.2,29.8,7,9.65,0,-2.4,0,2
13.1,0.3,31.6,7.3,10.03,0,-1.9,0,3
13,0.1,29.9,7.9,9.07,0,-3,0,1
13.2,-0.3,18.7,16.5,8.31,0,-4,0,2
13.1,-0.3,16.8,15.4,8.6,0,-4.1,0,3
13.1,-0.4,10.3,22.2,8.33,0,-4.3,0,1
13,-0.4,14.2,13.2,8.77,0,-4.2,0,2
12.7,-0.3,23.1,8.9,9.44,0,-3.7,0,3
12.9,0.2,25.5,8.3,13.88,0,-2.1,0.067470817,1
14.2,0.3,27,8.2,12.45,0,-2.1,0.642852674,2
14.8,0.2,32.6,8.2,10.8,0,-3,1.378208972,3
16.4,-0.1,23.7,8.2,7.37,0,-2.9,4.041091402,1
18.8,-0.4,10.8,8.2,4.86,0,-4,7.727773709,2
20.3,-0.4,9.2,8.2,5.31,0,-3.9,9.309328222,3
20,-0.4,11.7,68.7,5.34,0,-3.8,4.371955444,1
20.9,-0.4,9.4,85.1,5.34,0,-3.9,5.016957733,2
20.5,-0.5,8.7,79.3,4.81,0,-3.9,2.42959411,3
15.9,-0.4,18.5,48,4.82,0.8,-3.8,0.457425803,1
15.1,-0.6,3.4,66.1,3.93,0.2,-4.3,0.643577478,2
15.5,-0.6,4.1,65.7,3.52,0,-4.4,0.183608759,3
14.8,-0.5,8.1,60.6,4.41,0,-4.6,0,1
14.1,-0.3,27.6,34.9,5.95,0.6,-4.4,0,2
14.2,-0.2,28,26.4,5.92,0,-4.4,0,3
13.8,0,28.3,9.2,5.93,0,-3.4,0,1
13.2,-0.2,25,11.2,6.33,0,-4.2,0,2
12.5,-0.3,19.7,9.5,7.28,0,-4.2,0,3
12,-0.4,19.3,11,6.82,0,-4.1,0,1
11.7,-0.6,2.8,30.7,4.83,0,-5,0,2
12.1,-0.5,7.2,23.7,4.67,0,-4.8,0,3
12.3,-0.5,15.7,11.8,5.19,0,-5,0,1
12.4,-0.5,22.6,9.6,5.69,0,-4.5,0,2
12.4,-0.5,6.5,16.5,6.14,0,-4.3,0,3
12.3,-0.3,18.2,8.2,7.61,0,-3.8,0.011522087,1
12.8,0.2,27.3,10.5,8.65,0,-3,0.362809949,2
13.6,0.1,29.2,15.9,9.12,0,-0.6,1.527397955,3
15.5,-0.1,27,23.5,10.84,0,1.6,3.843838788,1
17.7,-0.3,20.2,52.6,7.26,0,-1.7,5.641090257,2
19.5,-0.3,43.4,55.2,7.4,0,9.6,8.110346761,3
21.6,-0.5,26.1,79.6,5.32,0,2,13.25430304,1
22.9,-0.5,35.4,64,5.21,0,-0.5,9.609496452,2
19.1,-0.5,17.1,58.4,4.72,0,-2.5,2.874156558,3
17.2,-0.4,17.6,49.2,5.21,0,-3.6,0.487780957,1
16.2,-0.2,36.2,34.1,6.36,0,-3.5,0.623073167,2
16.3,-0.4,19.2,47.2,6.14,0,-4.1,0.060249485,3
15.3,-0.4,17.8,40.7,6.5,0,-4.1,0,1
14.1,-0.5,12.6,45.2,3.97,0,-4.4,0,2
13.9,0.2,44.9,10.7,6.53,0,-3.5,0,3
13.7,-0.3,20.1,33.8,5.16,0,-4.4,0,1
13,-0.3,17.6,22.2,5.63,0,-4.3,0,2
12.2,-0.3,18.8,8.2,7.33,0,-4.1,0,3
11.8,-0.4,23.8,8.5,6.79,0,-3.3,0,1
11.8,-0.3,22.9,8.2,7.35,0,-3.3,0,2
11.7,-0.4,15.7,7.3,7.07,0,-3.8,0,3
11.6,-0.3,48.2,8,6.94,0,-0.3,0,1
11.3,-0.5,15.8,7,6.98,0,-3.4,0,2
10.9,-0.3,14.6,7.2,7.86,0,-3,0,3
11,0.1,13.9,7.9,11.44,0,-1.8,0.03916228,1
11.8,0.4,20.5,8.7,19.01,0,1.2,0.396169223,2
13.8,0.4,32.8,13.7,31.37,0,11.9,2.691724651,3
15.8,0,33.2,31.5,24.8,0,7.6,5.889548714,1
18.3,-0.3,27.6,54.8,9.89,0,-1.2,5.873941024,2
19.6,-0.5,22.2,66.6,5.81,0,-2.4,8.001493477,3
21.6,-0.5,20.1,81,4.75,0,-2.2,12.42693065,1
22,-0.5,24.5,75,4.11,0,-3.1,8.632957198,2
22,-0.6,15,76.3,3.74,0,-3.5,5.715967803,3
21.5,-0.6,14.6,71.5,4.28,0,-2.9,1.878479438,1
19.8,-0.6,10.7,63.5,4.34,0,-3.6,0.552943465,2
19.1,-0.2,28.7,44.2,7.59,0,-3.4,0.1035935,3
18,0.3,52,17.2,13.15,0,-1.7,0,1
16.8,0.5,54.4,9.6,10.95,0,-0.2,0,2
16,0.3,51.2,9,12.13,0,-1.4,0,3
14.8,0.4,46.4,8.4,12.58,0,-1.5,0,1
13.9,-0.1,37.2,10.2,9.21,0,-3,0,2
13.4,-0.2,28.6,12.2,9.33,0,-1.6,0,3
13.1,0,46.4,8,11.12,0,1.3,0,1
13.1,-0.2,34.4,7.6,9.81,0,-1.5,0,2
13,-0.6,23.1,28.8,7,0,-2.5,0,3
12.9,-0.6,18,29.5,7.54,0,-1.1,0,1
13.3,-0.6,20.2,20.7,7.77,0,1.2,0,2
13.1,-0.5,21.5,18.4,7.67,0,-1.1,0,3
13,-0.3,29,11.3,9.69,0,4.5,0.06250515,1
14.1,0,33.2,18.2,9.08,0,20.5,0.736149767,2
15.7,-0.4,20.4,49.3,5.4,0,0.8,2.300749599,3
17.2,-0.3,29,56.7,7.37,0,3.8,4.892225528,1
19.1,5,11.7,52.8,4.6,0,126.1,6.666766232,2
20.6,17.3,106,22.5,4.65,0,435.1,10.27489433,3
20.9,0.1,1.4,335.6,17.86,0,0.1,6.169807355,1
21.8,0.5,11.7,91.2,4.56,0,-0.7,6.98258526,2
19.4,0.5,18.6,68.9,4.52,0,-0.9,1.097092012,3
16.1,0.5,26.7,54.1,5.99,3,-0.9,0.52772488,1
